source_id,citation,doi,pub_year,study_type,peer_reviewed,country,region,population_setting,age_min,age_max,age_category,extraction_basis,sex,level_of_play,sport_raw,sport,sport_category,exposure_context,subgroup_label,sample_size,athlete_exposures,season_or_timeframe,injury_count,injury_type_raw,injury_category,rate_raw,rate_denominator_raw,rate_per_1000_ae,mouthguard_required,mouthguard_use_rate,mouthguard_injury_relation,extraction_date,extractor,extraction_notes,quality_flag
collins_rugby2008,"Collins CL, Micheli LJ, Yard EE, Comstock RD. (2008). Collegiate rugby union injury patterns in New England: a prospective cohort study.",,2008,cohort,TRUE,US,New England,club,18,22,collegiate,youth_primary,female,elite,collegiate rugby union,rugby,contact,all,female_game,,11865,2005-06 season,400,all injuries (rugby; dental defined-as-injury),orofacial_with_dental,22.7,per 1000 game athletic-exposures (female),22.7,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,"38 women's teams. 400 injuries during 11,865 game AE. Game rate 22.7/1000 (95% CI 20.2-25.5). 51% major. Tackle = most common event.",partial_data
collins_rugby2008,"Collins CL, Micheli LJ, Yard EE, Comstock RD. (2008). Collegiate rugby union injury patterns in New England: a prospective cohort study.",,2008,cohort,TRUE,US,New England,club,18,22,collegiate,youth_primary,male,elite,collegiate rugby union,rugby,contact,all,male_game,,13943,2005-06 season,447,all injuries (rugby; dental defined-as-injury per study),orofacial_with_dental,22.5,per 1000 game athletic-exposures (male),22.5,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,"31 men's collegiate rugby teams. 447 male injuries during 13,943 game AE + 24,280 practice AE. Game rate 22.5/1000 (95% CI 20.2-25.0). 56% of male match injuries were major (>7 days).",partial_data
dafnis_soccer2021,"Dafnis CL, et al. (2021). Kick Start to an Epidemiological Report of Soccer-Related Craniofacial Trauma Analysis.",,2021,surveillance,TRUE,US,,mixed,6,34,mixed,youth_primary,mixed,mixed,soccer craniofacial (NEISS 10-year),football_association,limited_contact,all,,,,10-year retrospective NEISS,,craniofacial injuries (concussion / contusion / dental / fracture / hematoma / hemorrhage / laceration),orofacial_with_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,NEISS 10-yr soccer craniofacial. Highest CR injury rate in 12-18yo. By age: 6-11yo most common were contusions + DENTAL injuries (notable); 12-18 mostly concussions; 19-34 fractures + lacerations. Shift in injury profile with age. Underscores need for protective equipment in younger players.,partial_data
danis2000,"Danis RP, Hu K, Bell M. (2000). Acceptability of baseball face guards and reduction of oculofacial injury in receptive youth league players.",,2000,cohort,TRUE,US,Indiana,club,5,15,mixed,youth_primary,mixed,club,youth league baseball (Indiana),baseball,limited_contact,all,,,,1997 season,,oculofacial injuries (face guard vs control),orofacial_with_dental,,,,unspecified,,analyzed,2026-05-24,VB-AI-assisted-2026-05-24,238 youth baseball teams Central + Southern Indiana 1997. Non-randomized prospective cohort. ~half got face guard helmets (intervention). Significant reduction in oculofacial injury reported by intervention parents/players/coaches (p=0.04). No adverse performance.,partial_data
deshpande2014,Deshpande et al. (2014). Dental trauma and mouthguard awareness and use among contact and noncontact athletes in central India.,,2014,cross_sectional,TRUE,IN,Central India,club,12,22,mixed,youth_primary,mixed,elite,contact sports (subset),all_sports_aggregate,contact,all,contact,167,,cross-sectional,15,,unspecified_dental,9.0,(%) of contact athletes with dental injury,,unspecified,,analyzed,2026-05-24,VB-AI-assisted-2026-05-24,Contact sports n~167 (15 dental injuries / 0.09). Dental injuries significantly more in contact (9%) vs noncontact (2.5%).,partial_data
deshpande2014,Deshpande et al. (2014). Dental trauma and mouthguard awareness and use among contact and noncontact athletes in central India.,,2014,cross_sectional,TRUE,IN,Central India,club,12,22,mixed,youth_primary,mixed,elite,noncontact sports (subset),all_sports_aggregate,non_contact,all,noncontact,160,,cross-sectional,4,,unspecified_dental,2.5,(%) of noncontact athletes with dental injury,,unspecified,,analyzed,2026-05-24,VB-AI-assisted-2026-05-24,Noncontact n~160 (4/0.025). Lower dental injury rate than contact.,partial_data
ekanayake2021,"Ekanayake K, et al. (2021). Skating on Thin Ice: Craniofacial Injuries in Amateur Ice Hockey.",,2021,surveillance,TRUE,US,,mixed,5,99,mixed,youth_primary,mixed,mixed,amateur ice hockey (NEISS 2010-2019),hockey_ice,contact,all,overall,,,2010-2019 (10 years),2544,"craniofacial injuries (concussion 39.9%, dental 1%)",orofacial_with_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"NEISS 2010-2019, 2,544 hockey craniofacial injuries. 12-18yo = 53.8% (largest age band). Concussion 39.9% most frequent dx; dental injuries 1% (least).",partial_data
ekanayake2021,"Ekanayake K, et al. (2021). Skating on Thin Ice: Craniofacial Injuries in Amateur Ice Hockey.",,2021,surveillance,TRUE,US,,mixed,12,18,adolescent,youth_primary,mixed,mixed,amateur ice hockey (NEISS 2010-2019),hockey_ice,contact,all,age_12_18,,,2010-2019 (10 years),1369,craniofacial injuries — 12-18yo subgroup,orofacial_with_dental,53.8,(%) of 2544 hockey craniofacial injuries in 12-18yo,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,12-18yo accounted for 53.8% of injuries (largest single age band). Concussion / fracture / laceration proportions differed significantly from null hypothesis (p<.05).,partial_data
emshoff1997,"Emshoff R, Schöning H, Röthler G, Waldhart E. (1997). Trends in the incidence and cause of sport-related mandibular fractures: a retrospective analysis.",,1997,case_series,TRUE,AT,Innsbruck,mixed,5,99,mixed,youth_primary,mixed,mixed,all causes mandibular fracture (sport = 31.5%),all_activities_aggregate,,all,overall,712,,1984-1993 (10 years),982,mandibular fractures (982 total in 712 patients),orofacial_with_dental,,case count,,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,"712 patients with 982 mandibular fractures, Innsbruck 1984-1993. Causes: sport 31.5% (#1, ↑ from 28.6% to 34.5% over decade), MVA 27.2%, falls 20.8%. M:F 2.5:1.",partial_data
emshoff1997,"Emshoff R, Schöning H, Röthler G, Waldhart E. (1997). Trends in the incidence and cause of sport-related mandibular fractures: a retrospective analysis.",,1997,case_series,TRUE,AT,Innsbruck,mixed,5,99,mixed,youth_primary,mixed,mixed,cycling (25.4% of sport-related),cycling,non_contact,all,,,,1984-1993 (10 years),57,cycling-related mandibular fractures,orofacial_with_dental,25.4,(%) of sport-related mandibular fractures from cycling,,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,Cycling 25.4% (↑ 19.3% over decade). Associated injuries rate 133.3/100 mandibular fractures.,partial_data
emshoff1997,"Emshoff R, Schöning H, Röthler G, Waldhart E. (1997). Trends in the incidence and cause of sport-related mandibular fractures: a retrospective analysis.",,1997,case_series,TRUE,AT,Innsbruck,mixed,5,99,mixed,youth_primary,mixed,mixed,skiing (55.3% of sport-related mandibular fractures),skiing,non_contact,all,,,,1984-1993 (10 years),124,skiing-related mandibular fractures,orofacial_with_dental,55.3,(%) of sport-related mandibular fractures from skiing,,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,Skiing was #1 sport for mandibular fractures (55.3% of sport-related). Decreased 19.5% over decade as cycling grew.,partial_data
fakhruddin2009,"Fakhruddin K, Locker D, Lawrence H, Kenny D. (2009). Activities related to the occurrence of traumatic dental injuries in 15- to 18-year-olds.",,2009,cross_sectional,TRUE,TW,southern Taiwan,school,15,18,adolescent,youth_primary,mixed,recreational,sports + leisure (30.8% of TDI causes),all_sports_aggregate,,all,sport_leisure_subset,6312,,cross-sectional,387,TDI attributed to sports + leisure activities,unspecified_dental,19.9,(%) of 6312 senior HS students with any TDI,,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,"Random sample 6312 Taiwanese 15-18 yo. TDI 19.9%. Sport+leisure 30.8% of causes (#1), eating 20.5%, falls 19.4%, MVA 10.2%, collisions 7.1%. Sport+leisure TDI more in males (OR=1.640) and high-SES (OR=1.991).",partial_data
finch2005,"Finch C, Braham R, McIntosh A, McCrory P, Wolfe R. (2005). Should football players wear custom fitted mouthguards? Results from a group randomised controlled trial.",,2005,cohort,TRUE,AU,,club,18,99,mixed,youth_primary,male,club,Australian Rules Football (community league),australian_rules_football,contact,all,,301,,2001 season,,head/orofacial (H/O) injuries — Aus rules football,orofacial_with_dental,2.7,per 1000 person-hours of playing time (H/O combined),,unspecified,1.0,analyzed,2026-05-24,VB-AI-assisted-2026-05-24,"23 teams, 301 players, largest Australian community football league, 2001 season. Cluster RCT custom vs control MG. Both arms wore MGs (custom less common in controls). Overall H/O rate 2.7/1000 exposure hours. Game > training rate. Adjusted IRR custom-vs-control = 0.56 (95% CI 0.32-0.97) suggesting benefit.",partial_data
goswami2017,"Goswami M, Kumar P, Bhushan U. (2017). Evaluation of Knowledge, Awareness, and Occurrence of Dental Injuries in Participant Children during Sports in New Delhi: A Pilot Study. Int J Clin Pediatr Dent.",,2017,cross_sectional,TRUE,IN,New Delhi,school,6,16,mixed,youth_primary,mixed,mixed,multiple sports (children participating in sports),all_sports_aggregate,,all,avulsion,450,,cross-sectional pilot,24,avulsion of teeth,avulsion,5.4,(%) of 450 children,,unspecified,0.209,mentioned_only,2026-05-24,VB-AI-assisted-2026-05-24,"Avulsion subset, same cohort.",partial_data
goswami2017,"Goswami M, Kumar P, Bhushan U. (2017). Evaluation of Knowledge, Awareness, and Occurrence of Dental Injuries in Participant Children during Sports in New Delhi: A Pilot Study. Int J Clin Pediatr Dent.",,2017,cross_sectional,TRUE,IN,New Delhi,school,6,16,mixed,youth_primary,mixed,mixed,multiple sports (children participating in sports),all_sports_aggregate,,all,jaw_bone_fracture,450,,cross-sectional pilot,18,jaw/bone fracture,orofacial_with_dental,4.0,(%) of 450 children,,unspecified,0.209,mentioned_only,2026-05-24,VB-AI-assisted-2026-05-24,Jaw/bone fracture subset.,partial_data
goswami2017,"Goswami M, Kumar P, Bhushan U. (2017). Evaluation of Knowledge, Awareness, and Occurrence of Dental Injuries in Participant Children during Sports in New Delhi: A Pilot Study. Int J Clin Pediatr Dent.",,2017,cross_sectional,TRUE,IN,New Delhi,school,6,16,mixed,youth_primary,mixed,mixed,multiple sports (children participating in sports),all_sports_aggregate,,all,soft_tissue_laceration,450,,cross-sectional pilot,25,soft-tissue laceration,other_dental,5.6,(%) of 450 children,,unspecified,0.209,mentioned_only,2026-05-24,VB-AI-assisted-2026-05-24,Soft-tissue laceration subset (oral lacerations).,partial_data
goswami2017,"Goswami M, Kumar P, Bhushan U. (2017). Evaluation of Knowledge, Awareness, and Occurrence of Dental Injuries in Participant Children during Sports in New Delhi: A Pilot Study. Int J Clin Pediatr Dent.",,2017,cross_sectional,TRUE,IN,New Delhi,school,6,16,mixed,youth_primary,mixed,mixed,multiple sports (children participating in sports),all_sports_aggregate,,all,tooth_fracture,450,,cross-sectional pilot,27,chipping or fracture of teeth,crown_fracture,6.0,(%) of 450 children,,unspecified,0.209,mentioned_only,2026-05-24,VB-AI-assisted-2026-05-24,"450 children 6-16, New Delhi. 69.6% male, mean age 12.6. Aware of MG 71.3%; used MG 20.9%.",partial_data
hamdan2026,"Hamdan TR, Alshayeb L, Dashash M. (2026). Prevalence and risk factors of orofacial trauma among child and adolescent athletes in Damascus, Syria: a cross-sectional study. BMC Public Health.",,2026,cross_sectional,TRUE,SY,Damascus,club,6,16,mixed,youth_primary,mixed,mixed,multiple sports — contact and non-contact,all_sports_aggregate,,all,,445,,cross-sectional study period,211,"orofacial dental trauma (self-reported + clinical exam, WHO criteria)",unspecified_dental,47.4,prevalence (%) among 445 child/adolescent athletes,,unspecified,0.339,analyzed,2026-05-24,VB-AI-assisted-2026-05-24,"11 sports clubs Damascus, multistage cluster sampling. Contact sports (football, basketball) had higher rates than gymnastics/karate. MG use significantly associated with reduced ODT risk (OR=0.286, 95% CI 0.141-0.577, p<0.004).",partial_data
hayran2010,"Hayran O, Sahin O. (2010). Orofacial and dental injuries of snowboarders in Turkey.",,2010,cross_sectional,TRUE,TR,,recreational,12,22,mixed,youth_primary,mixed,recreational,snowboarding (Turkey; adolescent + young adult),snowboarding,limited_contact,all,,86,,cross-sectional,17,orofacial trauma during snowboarding,orofacial_with_dental,19.8,(%) of 86 snowboarders with orofacial trauma,,unspecified,0,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,86 snowboard riders TR. 17 (19.8%) had orofacial trauma. 58% used helmet; 100% aware of helmets. MG awareness/use not separately quantified.,partial_data
hosea1996,"Hosea TM, Carey CC, Harrer MF. (1996). Incidence of injury in Texas girls' high school basketball.",,1996,cohort,TRUE,US,Texas,school,14,18,adolescent,youth_primary,female,school_varsity,girls' varsity basketball (Texas Class 4A/5A),basketball,limited_contact,all,,890,,1993-94 season,61,dental injuries (14% of all 436 reported injuries),unspecified_dental,14.0,(%) of 436 total injuries that were dental,,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,"Prospective 1993-94 season, 100 Texas Class 4A/5A HS with full-time ATCs. 890 athletes 14-18. 436 injuries (0.49/athlete/season, 0.4%/hour). Game time = 12.5% of exposure but 50% of injuries. Most: sprain/strain 56%, contusion 15%, dental 14%. Ankle/knee most-injured body parts overall.",partial_data
ivanovics2012,Ivanovic et al. (2012). Prevalence of traumatic dental injuries in children who attended two dental clinics in Targu Mures between 2003 and 2011.,,2012,case_series,TRUE,RO,Targu Mures,mixed,1,18,mixed,youth_primary,mixed,recreational,all causes (sports/cycling primary in permanent dentition),all_activities_aggregate,,all,,,,2003-2011 (9 years),,traumatic dental injury (deciduous + permanent),unspecified_dental,24.5,(%) of clinic patients with TDI,,unspecified,,not_addressed,2026-05-24,VB-AI-assisted-2026-05-24,"2 dental clinics Targu Mures 2003-2011 patients 1-18 yo. Overall TDI 24.5%. Deciduous: equal M/F, peak 1-2 yo. Permanent: M-dominant, peak 11-12. Causes: falls (esp during walking learning); permanent — cycling and sport mishaps. Sport subset not quantified.",partial_data
kanagasingam2016,"Kanagasingam S, Reddy R, Smith YH. (2016). Mouthguard Use and Awareness of Junior Rugby League Players in the Gold Coast, Australia: A Need for More Education. Clin J Sport Med.",,2016,cross_sectional,TRUE,AU,Gold Coast,club,6,17,mixed,youth_primary,mixed,club,junior rugby league (Gold Coast community),rugby,contact,all,junior_rugby_league,494,,cross-sectional,,(survey of MG use + knowledge — no injury counts),unspecified_dental,,,,unspecified,0.682,mentioned_only,2026-05-25,VB-AI-assisted-2026-05-25,"494 junior rugby league players + coaches Gold Coast. 68.2% wore MG. Boil-and-bite most common (64.7%). Top reasons NOT wearing: cost (40.1%), don't believe they work (35.7%). ~44% coaches/50% players knew only dentist can manage avulsed tooth; <22% knew within-15-min reinsertion rule. Mostly an MG knowledge study — no injury counts.",partial_data
